ID,发生日期,发生时间,结束日期,结束时间,报警日期,犯罪类型代码,犯罪类型描述,精确犯罪类型代码,精确犯罪类型描述,犯罪未遂标志,犯罪级别,事件司法管辖区,发生行政区,发生辖区,具体场所位置,发生地点类型,发生标志地名,发生住房区,长岛区X坐标,长岛区Y坐标,纬度,经度,经纬度,发生详细时间,结束详细时间,持续时间,与报警时间差
513396565,2014-03-18,23:40:00,2014-03-18,23:50:00,2014-03-18,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105.0,FRONT OF,RESIDENCE-HOUSE,,,1050708.0,181754.0,40.66530827,-73.76044817,"(40.665308266, -73.760448166)",2014-03-18 23:40:00,2014-03-18 23:50:00,10.0,0
508698824,2015-06-30,16:30:00,,,2015-07-01,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,PORT AUTHORITY,STATEN ISLAND,121.0,,CONSTRUCTION SITE,,,942822.0,166353.0,40.62318838,-74.1492377,"(40.623188378, -74.149237695)",2015-06-30 16:30:00,,,1
515928594,2015-05-02,14:00:00,,,2015-05-08,109,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68.0,INSIDE,RESIDENCE-HOUSE,,,975443.0,164505.0,40.61820849,-74.03172455,"(40.618208492, -74.031724552)",2015-05-02 14:00:00,,,6
866054448,2014-12-28,12:30:00,2014-12-28,12:35:00,2014-12-28,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63.0,,STREET,,,1005209.0,169937.0,40.63309778,-73.92448957,"(40.63309778, -73.924489567)",2014-12-28 12:30:00,2014-12-28 12:35:00,5.0,0
117095254,2014-03-25,21:30:00,2014-03-26,5:15:00,2014-03-26,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106.0,FRONT OF,STREET,,,1036347.0,185671.0,40.67615568,-73.81218311,"(40.67615568, -73.812183107)",2014-03-25 21:30:00,2014-03-26 05:15:00,465.0,1
811703034,2014-10-22,14:45:00,2014-10-22,15:00:00,2014-10-22,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63.0,FRONT OF,BUS (NYC TRANSIT),,,1005602.0,169969.0,40.63318468,-73.92307355,"(40.633184675, -73.923073551)",2014-10-22 14:45:00,2014-10-22 15:00:00,15.0,0
810327638,2014-11-16,20:25:00,2014-11-16,20:29:00,2014-11-16,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,88.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,WHITMAN,991504.0,192125.0,40.69402076,-73.97384258,"(40.694020758, -73.973842583)",2014-11-16 20:25:00,2014-11-16 20:29:00,4.0,0
938376941,2014-02-16,8:00:00,2014-02-16,8:05:00,2014-02-16,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,DEPT OF CORRECTIONS,BRONX,41.0,INSIDE,OTHER,,,1016268.0,227533.0,40.79115187,-73.88437192,"(40.791151867, -73.884371919)",2014-02-16 08:00:00,2014-02-16 08:05:00,5.0,0
952506413,2015-07-30,21:00:00,2015-07-31,9:45:00,2015-07-31,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,DEPARTMENT STORE,,,987220.0,212676.0,40.75043077,-73.98928218,"(40.750430768, -73.989282176)",2015-07-30 21:00:00,2015-07-31 09:45:00,765.0,1
189266997,2014-09-03,19:00:00,,,2014-09-03,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110.0,INSIDE,RESIDENCE - APT. HOUSE,,,1021720.0,212344.0,40.74944063,-73.86476732,"(40.749440627, -73.864767323)",2014-09-03 19:00:00,,,0
157439194,2015-12-19,14:00:00,2015-12-19,14:29:00,2015-12-19,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33.0,INSIDE,RESIDENCE - APT. HOUSE,,,1001125.0,247890.0,40.84706799,-73.93900801,"(40.847067985, -73.939008008)",2015-12-19 14:00:00,2015-12-19 14:29:00,29.0,0
526884422,2014-08-11,22:30:00,2014-08-11,22:35:00,2014-08-11,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73.0,,STREET,,,1009969.0,178388.0,40.6562814,-73.90730785,"(40.656281404, -73.907307853)",2014-08-11 22:30:00,2014-08-11 22:35:00,5.0,0
213824406,2014-10-16,19:45:00,,19:55:00,2014-10-16,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67.0,INSIDE,RESIDENCE-HOUSE,,,1003480.0,174389.0,40.64532149,-73.93070618,"(40.645321489, -73.930706183)",2014-10-16 19:45:00,,,0
847656059,2014-10-31,21:00:00,2014-10-31,22:00:00,2014-11-03,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,RESIDENCE - APT. HOUSE,,,1004430.0,221716.0,40.77522071,-73.92714102,"(40.775220711, -73.927141018)",2014-10-31 21:00:00,2014-10-31 22:00:00,60.0,3
806545832,2014-11-26,16:24:00,2014-11-26,16:25:00,2014-11-27,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106.0,REAR OF,PARKING LOT/GARAGE (PUBLIC),,,1035707.0,190827.0,40.69031144,-73.81445103,"(40.690311439, -73.814451034)",2014-11-26 16:24:00,2014-11-26 16:25:00,1.0,1
286551330,2014-08-02,14:00:00,2014-08-03,1:00:00,2014-08-04,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,90.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,INDEPENDENCE,994403.0,196048.0,40.70478563,-73.9633825,"(40.704785627, -73.963382502)",2014-08-02 14:00:00,2014-08-03 01:00:00,660.0,2
571874312,2014-06-05,8:00:00,2014-06-21,20:30:00,2014-07-23,109,GRAND LARCENY,407.0,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78.0,INSIDE,,,,990709.0,185181.0,40.67496168,-73.97671611,"(40.674961676, -73.976716112)",2014-06-05 08:00:00,2014-06-21 20:30:00,750.0,48
591857906,2014-04-19,19:00:00,2014-04-19,19:50:00,2014-04-19,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63.0,INSIDE,DEPARTMENT STORE,,,1006189.0,161784.0,40.61071713,-73.92098528,"(40.610717129, -73.920985283)",2014-04-19 19:00:00,2014-04-19 19:50:00,50.0,0
303986285,2014-11-13,0:15:00,2014-11-13,0:28:00,2014-11-13,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,23.0,FRONT OF,RESIDENCE - PUBLIC HOUSING,,CLINTON,999452.0,228508.0,40.7938729,-73.94509885,"(40.793872904, -73.945098846)",2014-11-13 00:15:00,2014-11-13 00:28:00,13.0,0
243934618,2015-02-08,7:46:00,2015-02-08,8:00:00,2015-02-08,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66.0,FRONT OF,STREET,,,984784.0,172941.0,40.6413679,-73.99807729,"(40.641367898, -73.998077289)",2015-02-08 07:46:00,2015-02-08 08:00:00,14.0,0
602288565,2015-04-13,11:40:00,2015-04-13,11:44:00,2015-04-13,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113.0,,AIRPORT TERMINAL,,,1046315.0,187088.0,40.67998074,-73.77623391,"(40.679980738, -73.776233907)",2015-04-13 11:40:00,2015-04-13 11:44:00,4.0,0
200679757,2015-01-13,11:30:00,2015-01-20,22:00:00,2015-01-22,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25.0,FRONT OF,ABANDONED BUILDING,,,1001060.0,230359.0,40.79895048,-73.93928686,"(40.798950483, -73.939286861)",2015-01-13 11:30:00,2015-01-20 22:00:00,630.0,9
104414537,2014-05-22,15:30:00,2014-05-22,16:00:00,2014-05-22,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,50.0,INSIDE,RESIDENCE - APT. HOUSE,,,1011979.0,257404.0,40.87315363,-73.89973769,"(40.873153628, -73.899737692)",2014-05-22 15:30:00,2014-05-22 16:00:00,30.0,0
455291523,2014-08-27,20:55:00,2014-08-27,21:30:00,2014-08-27,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,81.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,BREVOORT,,,,,,2014-08-27 20:55:00,2014-08-27 21:30:00,35.0,0
913317477,2014-08-20,16:00:00,2014-08-21,13:00:00,2014-08-21,365,ADMINISTRATIVE CODE,878.0,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61.0,INSIDE,RESIDENCE - APT. HOUSE,,,997146.0,152015.0,40.58392097,-73.95357346,"(40.583920969, -73.95357346)",2014-08-20 16:00:00,2014-08-21 13:00:00,1260.0,1
503942497,2014-06-22,21:30:00,2014-06-22,21:35:00,2014-06-25,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94.0,INSIDE,OTHER,,,1001096.0,200371.0,40.71664103,-73.93923197,"(40.716641025, -73.93923197)",2014-06-22 21:30:00,2014-06-22 21:35:00,5.0,3
783665464,2014-01-13,1:08:00,2014-01-13,1:25:00,2014-01-13,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61.0,INSIDE,RESIDENCE - APT. HOUSE,,,997800.0,157265.0,40.59833019,-73.95120841,"(40.598330193, -73.951208412)",2014-01-13 01:08:00,2014-01-13 01:25:00,17.0,0
583948782,2014-09-04,15:23:00,2014-09-04,15:38:00,2014-09-04,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,DEPARTMENT STORE,,,1023852.0,265208.0,40.89452786,-73.85676069,"(40.894527861, -73.85676069)",2014-09-04 15:23:00,2014-09-04 15:38:00,15.0,0
294096576,2015-09-02,10:30:00,2015-09-02,10:40:00,2015-09-02,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1.0,FRONT OF,RESIDENCE - APT. HOUSE,,,979818.0,196104.0,40.70494405,-74.01598643,"(40.704944047, -74.01598643)",2015-09-02 10:30:00,2015-09-02 10:40:00,10.0,0
732126617,2015-10-06,4:27:00,2015-10-06,4:35:00,2015-10-06,106,FELONY ASSAULT,106.0,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76.0,INSIDE,OTHER,,,984110.0,188364.0,40.68370065,-74.00050623,"(40.683700646, -74.000506225)",2015-10-06 04:27:00,2015-10-06 04:35:00,8.0,0
691327358,2014-05-11,19:30:00,,,2014-05-12,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84.0,INSIDE,PARK/PLAYGROUND,,,984938.0,193375.0,40.69745466,-73.9975203,"(40.697454664, -73.997520301)",2014-05-11 19:30:00,,,1
208717994,2014-06-23,18:00:00,2014-06-23,23:00:00,2014-06-25,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,RESIDENCE-HOUSE,,,1008422.0,187599.0,40.68156789,-73.91285035,"(40.681567894, -73.912850351)",2014-06-23 18:00:00,2014-06-23 23:00:00,300.0,2
166742167,2015-12-31,18:10:00,2015-12-31,18:25:00,2015-12-31,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61.0,FRONT OF,STREET,,,997211.0,161787.0,40.61074304,-73.9533207,"(40.610743042, -73.953320702)",2015-12-31 18:10:00,2015-12-31 18:25:00,15.0,0
160784878,2015-03-27,17:57:00,2015-04-29,14:00:00,2015-04-29,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,HEALTH & HOSP CORP,BRONX,40.0,INSIDE,HOSPITAL,,,1005294.0,237197.0,40.81770983,-73.92397301,"(40.817709829, -73.923973014)",2015-03-27 17:57:00,2015-04-29 14:00:00,1203.0,33
370896886,2014-03-04,0:00:00,2014-03-20,0:00:00,2014-04-05,109,GRAND LARCENY,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19.0,INSIDE,RESIDENCE - APT. HOUSE,,,996459.0,224092.0,40.78175681,-73.95591621,"(40.781756807, -73.955916205)",2014-03-04 00:00:00,2014-03-20 00:00:00,0.0,32
897639930,2015-03-02,14:45:00,2015-03-02,15:21:00,2015-03-02,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,CHAIN STORE,,,988139.0,215039.0,40.75691625,-73.98596397,"(40.756916248, -73.98596397)",2015-03-02 14:45:00,2015-03-02 15:21:00,36.0,0
970438132,2014-12-09,11:16:00,2015-01-07,12:00:00,2015-01-13,109,GRAND LARCENY,407.0,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,CHECK CASHING BUSINESS,,,996109.0,173238.0,40.64217518,-73.95726958,"(40.642175178, -73.957269582)",2014-12-09 11:16:00,2015-01-07 12:00:00,44.0,35
591209929,2015-02-26,16:10:00,2015-02-26,16:15:00,2015-02-26,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107.0,FRONT OF,STREET,,,1039765.0,197492.0,40.70858074,-73.79976328,"(40.708580741, -73.799763277)",2015-02-26 16:10:00,2015-02-26 16:15:00,5.0,0
793626203,2014-12-16,18:00:00,2014-12-16,18:25:00,2014-12-16,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68.0,INSIDE,DEPARTMENT STORE,,,976676.0,165942.0,40.6221539,-74.02728486,"(40.622153897, -74.027284856)",2014-12-16 18:00:00,2014-12-16 18:25:00,25.0,0
716584422,2014-09-17,17:45:00,2014-09-17,17:50:00,2014-09-17,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,,STREET,,,1008123.0,244271.0,40.83711874,-73.91372715,"(40.837118743, -73.913727148)",2014-09-17 17:45:00,2014-09-17 17:50:00,5.0,0
840751157,2014-07-01,18:30:00,,,2014-07-01,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,RESIDENCE - APT. HOUSE,,,1005620.0,244949.0,40.83898607,-73.92277054,"(40.838986067, -73.922770541)",2014-07-01 18:30:00,,,0
261485041,2014-09-16,0:20:00,2014-09-16,0:28:00,2014-09-16,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,RESIDENCE-HOUSE,,,1020724.0,183201.0,40.66945425,-73.86851988,"(40.669454246, -73.86851988)",2014-09-16 00:20:00,2014-09-16 00:28:00,8.0,0
890482910,2014-04-03,13:00:00,2014-04-23,19:00:00,2014-04-23,107,BURGLARY,224.0,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69.0,INSIDE,RESIDENCE-HOUSE,,,1008697.0,171613.0,40.6376891,-73.91191681,"(40.637689103, -73.911916805)",2014-04-03 13:00:00,2014-04-23 19:00:00,360.0,20
166416949,2015-06-30,21:20:00,,,2015-06-30,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,78.0,FRONT OF,STREET,,,990017.0,185535.0,40.6759338,-73.97921054,"(40.675933804, -73.979210537)",2015-06-30 21:20:00,,,0
884166067,2014-02-02,21:00:00,2014-02-02,22:00:00,2014-02-03,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49.0,INSIDE,RESIDENCE - APT. HOUSE,,,1027690.0,255270.0,40.86723312,-73.84294309,"(40.867233121, -73.842943087)",2014-02-02 21:00:00,2014-02-02 22:00:00,60.0,1
809140724,2015-02-13,16:50:00,2015-02-13,17:10:00,2015-02-19,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25.0,INSIDE,RESTAURANT/DINER,,,1000901.0,230596.0,40.79960129,-73.93986055,"(40.799601285, -73.939860551)",2015-02-13 16:50:00,2015-02-13 17:10:00,20.0,6
777069064,2015-07-01,16:30:00,2015-07-01,17:30:00,2015-07-01,109,GRAND LARCENY,411.0,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13.0,INSIDE,RESTAURANT/DINER,,,987033.0,207016.0,40.73489554,-73.98995943,"(40.734895538, -73.989959434)",2015-07-01 16:30:00,2015-07-01 17:30:00,60.0,0
926083807,2015-11-26,14:03:00,2015-11-26,14:05:00,2015-11-26,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,VARIETY STORE,,,1011837.0,239059.0,40.82280248,-73.90032662,"(40.822802482, -73.900326617)",2015-11-26 14:03:00,2015-11-26 14:05:00,2.0,0
951531958,2015-02-25,8:00:00,2015-03-13,8:00:00,2015-04-07,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107.0,INSIDE,RESIDENCE-HOUSE,,,1046658.0,207770.0,40.73674534,-73.77480558,"(40.736745344, -73.774805577)",2015-02-25 08:00:00,2015-03-13 08:00:00,0.0,41
169598735,2015-03-30,16:30:00,2015-03-30,16:35:00,2015-03-30,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121.0,INSIDE,BEAUTY & NAIL SALON,,,940339.0,162895.0,40.61368494,-74.15815971,"(40.61368494, -74.158159705)",2015-03-30 16:30:00,2015-03-30 16:35:00,5.0,0
141500563,2015-04-01,16:00:00,2015-04-01,17:00:00,2015-04-01,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108.0,INSIDE,BEAUTY & NAIL SALON,,,,,,,,2015-04-01 16:00:00,2015-04-01 17:00:00,60.0,0
787057827,2015-09-10,7:10:00,2015-09-10,7:45:00,2015-09-10,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94.0,,STREET,,,998999.0,201167.0,40.7188296,-73.94679485,"(40.718829598, -73.946794845)",2015-09-10 07:10:00,2015-09-10 07:45:00,35.0,0
888105669,2014-11-02,4:05:00,2014-11-02,4:10:00,2014-11-02,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6.0,FRONT OF,STREET,,,982687.0,208094.0,40.73785468,-74.00564154,"(40.737854681, -74.005641536)",2014-11-02 04:05:00,2014-11-02 04:10:00,5.0,0
492528909,2015-05-09,19:00:00,2015-05-09,19:00:00,2015-05-09,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43.0,FRONT OF,STREET,,,1020183.0,239283.0,40.82338729,-73.87017045,"(40.823387291, -73.87017045)",2015-05-09 19:00:00,2015-05-09 19:00:00,0.0,0
764806089,2015-02-08,2:00:00,,,2015-02-08,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23.0,FRONT OF,CANDY STORE,,,999834.0,229197.0,40.79576336,-73.94371764,"(40.795763357, -73.94371764)",2015-02-08 02:00:00,,,0
242380710,2015-11-27,5:00:00,2015-11-27,5:05:00,2015-11-27,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114.0,,STREET,,,1004598.0,214383.0,40.75509314,-73.92655665,"(40.755093139, -73.926556647)",2015-11-27 05:00:00,2015-11-27 05:05:00,5.0,0
459517773,2015-02-05,9:45:00,2015-02-05,9:49:00,2015-02-05,106,FELONY ASSAULT,106.0,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,OTHER,MANHATTAN,5.0,INSIDE,PUBLIC BUILDING,,,983903.0,200257.0,40.71634415,-74.00125319,"(40.716344152, -74.001253193)",2015-02-05 09:45:00,2015-02-05 09:49:00,4.0,0
983786497,2015-08-07,11:35:00,2015-08-07,11:49:00,2015-08-07,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,FRONT OF,STREET,,,1041443.0,198025.0,40.71003301,-73.79370636,"(40.710033008, -73.793706359)",2015-08-07 11:35:00,2015-08-07 11:49:00,14.0,0
140461953,2015-09-07,0:09:00,,,2015-09-07,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,,STREET,,,1007770.0,242308.0,40.83173182,-73.91500973,"(40.831731823, -73.915009732)",2015-09-07 00:09:00,,,0
656002499,2014-10-10,9:00:00,2014-10-12,11:00:00,2014-10-21,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111.0,INSIDE,RESIDENCE-HOUSE,,,1050576.0,216528.0,40.76075525,-73.76058138,"(40.76075525, -73.760581381)",2014-10-10 09:00:00,2014-10-12 11:00:00,120.0,11
186847691,2015-11-21,19:30:00,,,2015-11-21,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72.0,INSIDE,RESIDENCE - APT. HOUSE,,,981466.0,176235.0,40.6504088,-74.01003434,"(40.650408797, -74.010034344)",2015-11-21 19:30:00,,,0
708259797,2015-09-21,21:00:00,,,2015-09-22,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18.0,INSIDE,RESIDENCE - APT. HOUSE,,,987073.0,216078.0,40.75976844,-73.9898113,"(40.759768442, -73.989811298)",2015-09-21 21:00:00,,,1
413045084,2014-05-15,10:19:00,,,2014-05-16,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18.0,INSIDE,HOTEL/MOTEL,,,987953.0,215889.0,40.75924936,-73.98663488,"(40.759249361, -73.986634875)",2014-05-15 10:19:00,,,1
658300833,2015-10-04,15:10:00,,,2015-10-06,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45.0,INSIDE,RESIDENCE-HOUSE,,,1031525.0,247953.0,40.84713048,-73.82912919,"(40.847130475, -73.829129189)",2015-10-04 15:10:00,,,2
523488869,2014-09-29,14:20:00,,,2014-10-02,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUTLER,1010044.0,244313.0,40.83722862,-73.90678472,"(40.837228619, -73.906784717)",2014-09-29 14:20:00,,,3
613400791,2014-08-24,4:00:00,2014-08-24,4:30:00,2014-08-24,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,61.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,NOSTRAND,1001791.0,155777.0,40.59423893,-73.93684084,"(40.594238933, -73.936840843)",2014-08-24 04:00:00,2014-08-24 04:30:00,30.0,0
432808727,2015-08-08,20:06:00,,,2015-08-08,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,DEPARTMENT STORE,,,987111.0,212422.0,40.74973364,-73.98967569,"(40.749733638, -73.989675685)",2015-08-08 20:06:00,,,0
